Concept Id	CPT Code	Consumer Friendly Descriptor
1009576	64561	Insertion of sacral nerve neurostimulator electrodes, accessed through the skin
1020365	64566	Implantation of lower leg neurostimulator electrode, accessed through the skin
1020366	64568	Implantation of cranial nerve neurostimulator electrodes and generator
1020367	64569	Revision of implanted cranial nerve neurostimulator electrodes
1020368	64570	Removal of cranial nerve neurostimulator electrodes
1009580	64575	Incision to implant peripheral nerve neurostimulator electrodes
1009582	64580	Incision to implant muscle neurostimulator electrodes
1009583	64581	Incision to insert sacral nerve neurostimulator electrodes
1009584	64585	Revision or removal of peripheral neurostimulator electrode array
1009585	64590	Insertion or replacement of peripheral or gastric neurostimulator generator
1009586	64595	Revision or removal of peripheral nerve or gastric neurostimulator generator
1009590	64600	Destruction of trigeminal (facial) nerve branch
1009591	64605	Destruction of trigeminal (facial) nerve branch
1009592	64610	Destruction of trigeminal (facial) nerve branch under X-ray monitoring
1020369	64611	Injection of chemical for destruction of salivary glands on both sides of the mouth
1009594	64612	Injection of chemical for destruction of nerve muscles on one side of face
1020997	64615	Injection of chemical for destruction of facial and neck nerve muscles on both sides of face
1021319	64616	Injection of chemical for destruction of nerve muscles on one side of neck excluding voice box accessed through the skin
1021320	64617	Injection of chemical for destruction of nerve muscles on one side of voice box accessed through the skin
1009597	64620	Injection of agent to destroy rib nerve
1009604	64630	Destruction of pudendal (external genital) nerve
1019031	64632	Destruction of nerve of foot
1009605	64640	Destruction of peripheral nerve or branch
1020660	64633	Destruction of upper or middle spinal facet joint nerves using imaging guidance
1020661	64634	Destruction of upper or middle spinal facet joint nerves with imaging guidance
1020662	64635	Destruction of lower or sacral spinal facet joint nerves using imaging guidance
1020663	64636	Destruction of lower or sacral spinal facet joint nerves with imaging guidance
1021321	64642	Injection of chemical for destruction of nerve muscles on arm or leg, 1-4 muscles
1021322	64643	Injection of chemical for destruction of nerve muscles on arm or leg, 1-4 muscles
1021323	64644	Injection of chemical for destruction of nerve muscles on arm or leg, 5 or more muscles
1021324	64645	Injection of chemical for destruction of nerve muscles on arm or leg, 5 or more muscles
1021325	64646	Injection of chemical for destruction of nerve muscles on trunk, 5 or more muscles
1021326	64647	Injection of chemical for destruction of nerve muscles on trunk, 6 or more muscles
1014028	64650	Injection of chemical for destruction of underarm sweat glands
1009608	64653	Injection of chemical for destruction of sweat glands
1009610	64680	Injection of agent to destroy abdominal sympathetic nerve bundle
1009611	64681	Injection of agent to destroy sacral nerve bundle
1009614	64702	Release of nerve of finger
1009615	64704	Release of nerve of hand or foot
1009617	64708	Release of nerve of arm or leg, open procedure
1009618	64712	Release of sciatic nerve, open procedure
1009619	64713	Release of major nerve of arm or leg, open procedure
1009620	64714	Release of nerve of upper leg, open procedure
1009622	64716	Release and/or relocation of cranial nerve
1009623	64718	Release and/or relocation of ulnar nerve at elbow
1009624	64719	Release and/or relocation ulnar nerve at wrist
1009625	64721	Release and/or relocation of median nerve of hand
1009627	64722	Release of unspecified nerve
1009628	64726	Release of nerve at sole of foot
1009629	64727	Release of nerve requiring use of operating microscope
1009632	64732	Incision or removal of nerve to forehead scalp and upper eyelid
1009633	64734	Incision or removal of nerve to lower eyelid upper lip and mouth
1009634	64736	Incision or removal of nerve to chin lower lip and jaw
1009635	64738	Incision or removal of nerve to teeth and jaw bone
1009636	64740	Incision or removal of nerve to tongue
1009637	64742	Incision or removal of facial nerve
1009638	64744	Incision or removal of nerve to scalp and over ear
1009639	64746	Incision or removal of nerve to abdomen gallbladder and liver
1009641	64755	Incision or removal of nerve to stomach
1009642	64760	Incision or removal of nerve to abdomen
1009644	64763	Incision or removal of nerve outside of pelvis
1009645	64766	Incision or removal of nerve outside of pelvis
1009646	64771	Incision or removal of cranial nerve
1009647	64772	Incision or removal of spinal nerve
1009651	64774	Removal of growth of skin nerve
1009652	64776	Removal of growth of finger or toe nerve
1009653	64778	Removal of growth of finger or toe nerve
1009654	64782	Removal of growth of hand or foot nerve
1009655	64783	Removal of growth of hand or foot nerve
1009656	64784	Removal of growth of peripheral nerve
1009657	64786	Removal of growth of sciatic nerve
1009658	64787	Implantation of nerve end into bone or muscle
1009660	64788	Removal of growth of skin nerve or nerve lining
1009661	64790	Removal of growth of peripheral nerve or nerve lining
1009662	64792	Removal of growth of peripheral nerve or nerve lining
1009663	64795	Biopsy of nerve
1009665	64802	Removal of upper spine sympathetic nerves
1009666	64804	Removal of upper and middle spine sympathetic nerves
1009667	64809	Removal of middle and lower spine sympathetic nerves
1009668	64818	Removal of lower spine sympathetic nerves
1009670	64820	Removal of finger or toe sympathetic nerve
1009671	64821	Removal of sympathetic radial (lower arm) artery nerve
1009672	64822	Removal of sympathetic ulnar (lower arm) artery nerve
1009673	64823	Removal of sympathetic palmar (hand) nerve
1009676	64831	Suture of hand or foot digital nerve
1009677	64832	Suture of hand or foot digital nerve
1009679	64834	Suture of hand or foot common sensory nerve
1009680	64835	Suture of median motor thenar nerve (hand)
1009681	64836	Suture of ulnar nerve (forearm or hand)
1009682	64837	Suture of hand or foot nerve
1009683	64840	Suture of foreleg nerve to sole of foot
1009685	64856	Suture of peripheral nerve, arm or leg, with relocation to new site
1009686	64857	Suture of peripheral nerve, arm or leg
1009687	64858	Suture of sciatic nerve
1009688	64859	Suture of peripheral nerve
1009690	64861	Suture of nerve bundle to arm
1009691	64862	Suture of lower spine nerve bundle
1009693	64864	Suture of facial nerve outside skull
1009694	64865	Suture of facial nerve at temple
1009696	64866	Connection of nerves to restore function to the face
1009697	64868	Connection of nerves to restore function to the face
1009700	64872	Delayed suture nerve repair
1009701	64874	Suture and relocation of nerve to restore function
1009702	64876	Suture of nerve with shortening of arm or leg bone
1009705	64885	Placement of (up to 4 centimeter length) head or neck nerve graft
1009706	64886	Placement of (more than 4 centimeter length) head or neck nerve graft
1009708	64890	Placement of (up to 4 centimeter length) hand or foot nerve graft
1009709	64891	Placement of (more than 4 centimeter length) hand or foot nerve graft
1009711	64892	Placement of (up to 4 centimeter length) arm or leg nerve graft
1009712	64893	Placement of (more than 4 centimeter length) arm or leg nerve graft
1009714	64895	Placement of multiple (up to 4 centimeter length) hand or foot nerve grafts
1009715	64896	Placement of multiple (more than 4 centimeter length) hand or foot nerve grafts
1009717	64897	Placement of multiple (up to 4 centimeter length) arm or leg nerve grafts
1009718	64898	Placement of multiple (more than 4 centimeter length) arm or leg nerve grafts
1009720	64901	Placement of nerve for grafting, single strand
1009721	64902	Placement of multiple nerve sections for grafting
1009723	64905	Transfer of nerve to injured nerve, first stage
1009724	64907	Transfer of nerve to injured nerve, second stage
1014796	64910	Repair of nerve with graft
1014797	64911	Repair of nerve using vein graft
1030937	64912	Repair of nerve using nerve graft
1030938	64913	Repair of nerve using nerve graft
1009726	64999	Nervous system procedure
1009731	65091	Removal of eye contents
1009732	65093	Removal of eye contents with insertion of implant
1009734	65101	Removal of eyeball
1009735	65103	Removal of eyeball with implant
1009736	65105	Removal of eyeball with implant attached to muscles
1009738	65110	Removal of eye contents
1009739	65112	Removal of eye contents and orbital bone
1009740	65114	Removal of eye contents with muscle or flap graft
1009742	65125	Modification to reshape ocular implant
1009744	65130	Insertion of permanent ocular prosthesis into orbit
1009745	65135	Insertion of permanent ocular prosthesis into orbit
1009746	65140	Insertion of permanent ocular prosthesis into orbit with muscle attachment
1009748	65150	Reinsertion of ocular implant
1009749	65155	Reinsertion of ocular implant
1009750	65175	Removal of ocular implant
1009753	65205	Removal of foreign body in external eye, conjunctiva
1009754	65210	Removal of foreign body in external eye, conjunctiva or sclera
1009755	65220	Removal of foreign body, external eye, cornea
1009756	65222	Removal of foreign body, external eye, cornea with slit lamp examination
1009758	65235	Removal of foreign body from inside the eye or lens
1009759	65260	Removal of foreign body from inside eye
1009760	65265	Removal of foreign body from inside eye
1009763	65270	Repair of lacerated conjunctiva
1009764	65272	Repair of lacerated conjunctiva using flap or graft
